geo_point_2d,geo_shape,electricity_provider,outage_maplink,streetlight_faults,type,rating,lightid,extracted,lga_name,longitude,latitude,suburb,ward,postcode,easting,northing,projection,gisfid,address,usage,strname
"-38.1178121393, 145.3352849685","{""coordinates"": [145.3352849685, -38.1178121393], ""type"": ""Point""}",AusNet Services,https://www.outagetracker.com.au/#_ga=2.167494520.716920108.1659588314-1504062682.1651792021,https://www.ausnetservices.com.au/contact,LED,18.0,210960080,2024-06-07,Casey,145.335284968474,-38.11781213932367,Clyde North,Tooradin,3978,354072,5779805,MGA2020 Zone 55,31535,Landsdowne Avenue Clyde North 3978,,Landsdowne Avenue
"-38.144490132, 145.2853484945","{""coordinates"": [145.2853484945, -38.144490132], ""type"": ""Point""}",AusNet Services,https://www.outagetracker.com.au/#_ga=2.167494520.716920108.1659588314-1504062682.1651792021,https://www.ausnetservices.com.au/contact,LED,18.0,202823099,2024-06-07,Casey,145.28534849452237,-38.144490132035635,Botanic Ridge,Cranbourne Gardens,3977,349749,5776765,MGA2020 Zone 55,31548,Bellthorpe Road Botanic Ridge 3977,,Bellthorpe Road
"-38.0738235447, 145.3293082452","{""coordinates"": [145.3293082452, -38.0738235447], ""type"": ""Point""}",AusNet Services,https://www.outagetracker.com.au/#_ga=2.167494520.716920108.1659588314-1504062682.1651792021,https://www.ausnetservices.com.au/contact,LED,18.0,169170791,2024-06-07,Casey,145.32930824523254,-38.073823544707444,Cranbourne North,Kowan,3977,353460,5784677,MGA2020 Zone 55,31562,Glasscocks Road Cranbourne North 3977,,Glasscocks Road
"-38.0743175768, 145.3294106813","{""coordinates"": [145.3294106813, -38.0743175768], ""type"": ""Point""}",AusNet Services,https://www.outagetracker.com.au/#_ga=2.167494520.716920108.1659588314-1504062682.1651792021,https://www.ausnetservices.com.au/contact,LED,105.0,169170795,2024-06-07,Casey,145.32941068128633,-38.074317576812135,Cranbourne North,Kowan,3977,353470,5784623,MGA2020 Zone 55,31564,Wheelers Park Drive Cranbourne North 3977,,Wheelers Park Drive
"-38.1264140408, 145.2948628877","{""coordinates"": [145.2948628877, -38.1264140408], ""type"": ""Point""}",AusNet Services,https://www.outagetracker.com.au/#_ga=2.167494520.716920108.1659588314-1504062682.1651792021,https://www.ausnetservices.com.au/contact,LED,18.0,208203261,2024-06-07,Casey,145.2948628877153,-38.12641404083775,Cranbourne East,Tooradin,3977,350546,5778787,MGA2020 Zone 55,31592,Gemma Street Cranbourne East 3977,,Gemma Street
"-38.1250906147, 145.2966264818","{""coordinates"": [145.2966264818, -38.1250906147], ""type"": ""Point""}",AusNet Services,https://www.outagetracker.com.au/#_ga=2.167494520.716920108.1659588314-1504062682.1651792021,https://www.ausnetservices.com.au/contact,HP Sodium,150.0,138816750,2024-06-07,Casey,145.29662648176932,-38.125090614653466,Cranbourne East,Tooradin,3977,350697,5778936,MGA2020 Zone 55,31595,Omeara Crescent Cranbourne East 3977,,Omeara Crescent
"-38.0624617838, 145.3444140819","{""coordinates"": [145.3444140819, -38.0624617838], ""type"": ""Point""}",AusNet Services,https://www.outagetracker.com.au/#_ga=2.167494520.716920108.1659588314-1504062682.1651792021,https://www.ausnetservices.com.au/contact,LED,12.0,217061782,2024-06-07,Casey,145.34441408190597,-38.0624617837533,Berwick,Kowan,3806,354762,5785962,MGA2020 Zone 55,31626,Lysanne Crescent Berwick 3806,,Lysanne Crescent
"-38.0618383119, 145.3445390563","{""coordinates"": [145.3445390563, -38.0618383119], ""type"": ""Point""}",AusNet Services,https://www.outagetracker.com.au/#_ga=2.167494520.716920108.1659588314-1504062682.1651792021,https://www.ausnetservices.com.au/contact,LED,18.0,217061784,2024-06-07,Casey,145.3445390563364,-38.06183831186921,Berwick,Kowan,3806,354772,5786031,MGA2020 Zone 55,31628,Lysanne Crescent Berwick 3806,,Lysanne Crescent
"-38.1266802665, 145.2961151088","{""coordinates"": [145.2961151088, -38.1266802665], ""type"": ""Point""}",AusNet Services,https://www.outagetracker.com.au/#_ga=2.167494520.716920108.1659588314-1504062682.1651792021,https://www.ausnetservices.com.au/contact,LED,18.0,208203265,2024-06-07,Casey,145.29611510882,-38.12668026648926,Cranbourne East,Tooradin,3977,350656,5778759,MGA2020 Zone 55,31657,Wayne Terrace Cranbourne East 3977,,Wayne Terrace
"-38.1444261539, 145.2914356012","{""coordinates"": [145.2914356012, -38.1444261539], ""type"": ""Point""}",AusNet Services,https://www.outagetracker.com.au/#_ga=2.167494520.716920108.1659588314-1504062682.1651792021,https://www.ausnetservices.com.au/contact,LED,18.0,138074170,2024-06-07,Casey,145.29143560120752,-38.14442615394109,Botanic Ridge,Cranbourne Gardens,3977,350282,5776782,MGA2020 Zone 55,31691,Gumleaf Place Botanic Ridge 3977,,Gumleaf Place
"-38.1451526456, 145.2916872878","{""coordinates"": [145.2916872878, -38.1451526456], ""type"": ""Point""}",AusNet Services,https://www.outagetracker.com.au/#_ga=2.167494520.716920108.1659588314-1504062682.1651792021,https://www.ausnetservices.com.au/contact,HP Sodium,150.0,138074180,2024-06-07,Casey,145.2916872878184,-38.14515264561811,Botanic Ridge,Cranbourne Gardens,3977,350305,5776702,MGA2020 Zone 55,31701,Bankside Drive Botanic Ridge 3977,,Bankside Drive
"-38.0963265539, 145.3513524464","{""coordinates"": [145.3513524464, -38.0963265539], ""type"": ""Point""}",AusNet Services,https://www.outagetracker.com.au/#_ga=2.167494520.716920108.1659588314-1504062682.1651792021,https://www.ausnetservices.com.au/contact,LED,23.0,218788266,2024-06-07,Casey,145.35135244639218,-38.09632655387973,Clyde North,Dillwynia,3978,355438,5782215,MGA2020 Zone 55,31711,Paragon Drive Clyde North 3978,,Paragon Drive
"-38.0957436625, 145.3523575301","{""coordinates"": [145.3523575301, -38.0957436625], ""type"": ""Point""}",AusNet Services,https://www.outagetracker.com.au/#_ga=2.167494520.716920108.1659588314-1504062682.1651792021,https://www.ausnetservices.com.au/contact,LED,23.0,218788272,2024-06-07,Casey,145.3523575301362,-38.09574366249117,Clyde North,Dillwynia,3978,355525,5782281,MGA2020 Zone 55,31717,Maling Way Clyde North 3978,,Maling Way
"-38.1053738854, 145.2531621731","{""coordinates"": [145.2531621731, -38.1053738854], ""type"": ""Point""}",AusNet Services,https://www.outagetracker.com.au/#_ga=2.167494520.716920108.1659588314-1504062682.1651792021,https://www.ausnetservices.com.au/contact,LED,155.0,217903806,2024-06-07,Casey,145.25316217308236,-38.10537388541573,Cranbourne West,Quarters,3977,346846,5781053,MGA2020 Zone 55,31730,Evans Road Cranbourne West 3977,,Evans Road
"-38.1256311925, 145.2310379613","{""coordinates"": [145.2310379613, -38.1256311925], ""type"": ""Point""}",AusNet Services,https://www.outagetracker.com.au/#_ga=2.167494520.716920108.1659588314-1504062682.1651792021,https://www.ausnetservices.com.au/contact,LED,14.0,217070545,2024-06-07,Casey,145.23103796128885,-38.125631192508564,Cranbourne South,Cranbourne Gardens,3977,344949,5778769,MGA2020 Zone 55,31731,Vasello Circuit Cranbourne South 3977,,Vasello Circuit
"-38.096841439, 145.333975682","{""coordinates"": [145.333975682, -38.096841439], ""type"": ""Point""}",AusNet Services,https://www.outagetracker.com.au/#_ga=2.167494520.716920108.1659588314-1504062682.1651792021,https://www.ausnetservices.com.au/contact,LED,105.0,216396590,2024-06-07,Casey,145.3339756820183,-38.09684143897307,Clyde North,Dillwynia,3978,353915,5782130,MGA2020 Zone 55,31741,Australorp Drive Clyde North 3978,,Australorp Drive
"-38.1016548211, 145.2456621569","{""coordinates"": [145.2456621569, -38.1016548211], ""type"": ""Point""}",AusNet Services,https://www.outagetracker.com.au/#_ga=2.167494520.716920108.1659588314-1504062682.1651792021,https://www.ausnetservices.com.au/contact,LED,18.0,206786180,2024-06-07,Casey,145.245662156857,-38.10165482112536,Cranbourne West,Quarters,3977,346181,5781454,MGA2020 Zone 55,31757,Forton Crescent Cranbourne West 3977,,Forton Crescent
"-38.1472026605, 145.2910224976","{""coordinates"": [145.2910224976, -38.1472026605], ""type"": ""Point""}",AusNet Services,https://www.outagetracker.com.au/#_ga=2.167494520.716920108.1659588314-1504062682.1651792021,https://www.ausnetservices.com.au/contact,LED,18.0,138112518,2024-06-07,Casey,145.29102249762116,-38.14720266051079,Botanic Ridge,Cranbourne Gardens,3977,350251,5776474,MGA2020 Zone 55,31779,Riverrun Drive Botanic Ridge 3977,,Riverrun Drive
"-38.1476505475, 145.2910217724","{""coordinates"": [145.2910217724, -38.1476505475], ""type"": ""Point""}",AusNet Services,https://www.outagetracker.com.au/#_ga=2.167494520.716920108.1659588314-1504062682.1651792021,https://www.ausnetservices.com.au/contact,LED,18.0,138112519,2024-06-07,Casey,145.29102177238508,-38.14765054746307,Botanic Ridge,Cranbourne Gardens,3977,350252,5776424,MGA2020 Zone 55,31780,Berrybank Terrace Botanic Ridge 3977,,Berrybank Terrace
"-38.1163371689, 145.3404488156","{""coordinates"": [145.3404488156, -38.1163371689], ""type"": ""Point""}",AusNet Services,https://www.outagetracker.com.au/#_ga=2.167494520.716920108.1659588314-1504062682.1651792021,https://www.ausnetservices.com.au/contact,HP Sodium,150.0,138185494,2024-06-07,Casey,145.34044881559322,-38.11633716886846,Clyde North,Tooradin,3978,354521,5779977,MGA2020 Zone 55,31786,Ramlegh Boulevard Clyde North 3978,,Ramlegh Boulevard
"-38.1171533169, 145.3402623581","{""coordinates"": [145.3402623581, -38.1171533169], ""type"": ""Point""}",AusNet Services,https://www.outagetracker.com.au/#_ga=2.167494520.716920108.1659588314-1504062682.1651792021,https://www.ausnetservices.com.au/contact,LED,14.0,138185496,2024-06-07,Casey,145.34026235806667,-38.117153316853106,Clyde North,Tooradin,3978,354507,5779886,MGA2020 Zone 55,31788,Trainers Way Clyde North 3978,,Trainers Way
"-38.1175092729, 145.3402348322","{""coordinates"": [145.3402348322, -38.1175092729], ""type"": ""Point""}",AusNet Services,https://www.outagetracker.com.au/#_ga=2.167494520.716920108.1659588314-1504062682.1651792021,https://www.ausnetservices.com.au/contact,LED,22.0,138185497,2024-06-07,Casey,145.34023483216444,-38.117509272917935,Clyde North,Tooradin,3978,354505,5779847,MGA2020 Zone 55,31789,Trainers Way Clyde North 3978,,Trainers Way
"-38.0144094679, 145.2907827619","{""coordinates"": [145.2907827619, -38.0144094679], ""type"": ""Point""}",AusNet Services,https://www.outagetracker.com.au/#_ga=2.167494520.716920108.1659588314-1504062682.1651792021,https://www.ausnetservices.com.au/contact,HP Sodium,150.0,141130903,2024-06-07,Casey,145.2907827618682,-38.0144094679462,Narre Warren,Casuarina,3805,349959,5791209,MGA2020 Zone 55,31818,Princes Highway Narre Warren 3805,,Princes Highway
"-38.0252964022, 145.3011975764","{""coordinates"": [145.3011975764, -38.0252964022], ""type"": ""Point""}",AusNet Services,https://www.outagetracker.com.au/#_ga=2.167494520.716920108.1659588314-1504062682.1651792021,https://www.ausnetservices.com.au/contact,LED,18.0,142818447,2024-06-07,Casey,145.30119757637695,-38.0252964021706,Narre Warren,Casuarina,3805,350896,5790017,MGA2020 Zone 55,31822,Valley Fair Drive Narre Warren 3805,,Valley Fair Drive
"-38.1223666402, 145.3548368991","{""coordinates"": [145.3548368991, -38.1223666402], ""type"": ""Point""}",AusNet Services,https://www.outagetracker.com.au/#_ga=2.167494520.716920108.1659588314-1504062682.1651792021,https://www.ausnetservices.com.au/contact,LED,14.0,218010820,2024-06-07,Casey,145.35483689910288,-38.12236664023345,Clyde,Tooradin,3978,355795,5779331,MGA2020 Zone 55,31858,Adriatic Circuit Clyde 3978,,Adriatic Circuit
"-38.1219293051, 145.3541260137","{""coordinates"": [145.3541260137, -38.1219293051], ""type"": ""Point""}",AusNet Services,https://www.outagetracker.com.au/#_ga=2.167494520.716920108.1659588314-1504062682.1651792021,https://www.ausnetservices.com.au/contact,LED,105.0,216414073,2024-06-07,Casey,145.354126013656,-38.12192930505884,Clyde North,Dillwynia,3978,355731,5779378,MGA2020 Zone 55,31872,Pattersons Road Clyde North 3978,,Pattersons Road
"-38.1221484872, 145.3569392384","{""coordinates"": [145.3569392384, -38.1221484872], ""type"": ""Point""}",AusNet Services,https://www.outagetracker.com.au/#_ga=2.167494520.716920108.1659588314-1504062682.1651792021,https://www.ausnetservices.com.au/contact,LED,198.0,216414078,2024-06-07,Casey,145.3569392384308,-38.1221484871992,Clyde North,Dillwynia,3978,355979,5779358,MGA2020 Zone 55,31876,Pattersons Road Clyde North 3978,,Pattersons Road
"-38.0656169724, 145.2526702408","{""coordinates"": [145.2526702408, -38.0656169724], ""type"": ""Point""}",AusNet Services,https://www.outagetracker.com.au/#_ga=2.167494520.716920108.1659588314-1504062682.1651792021,https://www.ausnetservices.com.au/contact,LED,17.0,212381270,2024-06-07,Casey,145.2526702407612,-38.06561697242529,Lyndhurst,Quarters,3975,346720,5785464,MGA2020 Zone 55,31882,Silverwattle Drive Lyndhurst 3975,,Silverwattle Drive
"-38.0003538635, 145.3411652071","{""coordinates"": [145.3411652071, -38.0003538635], ""type"": ""Point""}",AusNet Services,https://www.outagetracker.com.au/#_ga=2.167494520.716920108.1659588314-1504062682.1651792021,https://www.ausnetservices.com.au/contact,HP Sodium,250.0,210019608,2024-06-07,Casey,145.3411652071438,-38.00035386348004,Harkaway,Grevillea,3806,354354,5792848,MGA2020 Zone 55,31887,King Road Harkaway 3806,,King Road
"-38.1262280991, 145.2307121152","{""coordinates"": [145.2307121152, -38.1262280991], ""type"": ""Point""}",AusNet Services,https://www.outagetracker.com.au/#_ga=2.167494520.716920108.1659588314-1504062682.1651792021,https://www.ausnetservices.com.au/contact,LED,14.0,217255319,2024-06-07,Casey,145.2307121151612,-38.126228099095435,Cranbourne South,Cranbourne Gardens,3977,344922,5778702,MGA2020 Zone 55,31930,Vasello Circuit Cranbourne South 3977,,Vasello Circuit
"-38.1200639938, 145.3462325894","{""coordinates"": [145.3462325894, -38.1200639938], ""type"": ""Point""}",AusNet Services,https://www.outagetracker.com.au/#_ga=2.167494520.716920108.1659588314-1504062682.1651792021,https://www.ausnetservices.com.au/contact,LED,198.0,202569586,2024-06-07,Casey,145.3462325893699,-38.12006399378312,Clyde North,Dillwynia,3978,355036,5779573,MGA2020 Zone 55,31964,Tuckers Road Clyde North 3978,,Tuckers Road
"-38.1274063604, 145.2325204582","{""coordinates"": [145.2325204582, -38.1274063604], ""type"": ""Point""}",AusNet Services,https://www.outagetracker.com.au/#_ga=2.167494520.716920108.1659588314-1504062682.1651792021,https://www.ausnetservices.com.au/contact,LED,70.0,217255326,2024-06-07,Casey,145.23252045823756,-38.12740636039505,Cranbourne South,Cranbourne Gardens,3977,345083,5778574,MGA2020 Zone 55,31984,Flanagan Crescent Cranbourne South 3977,,Flanagan Crescent
"-38.1211062648, 145.3466252275","{""coordinates"": [145.3466252275, -38.1211062648], ""type"": ""Point""}",AusNet Services,https://www.outagetracker.com.au/#_ga=2.167494520.716920108.1659588314-1504062682.1651792021,https://www.ausnetservices.com.au/contact,LED,198.0,202569616,2024-06-07,Casey,145.34662522748422,-38.12110626483013,Clyde,Tooradin,3978,355072,5779458,MGA2020 Zone 55,32036,Pattersons Road Clyde 3978,,Pattersons Road
"-38.0977289732, 145.3638504497","{""coordinates"": [145.3638504497, -38.0977289732], ""type"": ""Point""}",AusNet Services,https://www.outagetracker.com.au/#_ga=2.167494520.716920108.1659588314-1504062682.1651792021,https://www.ausnetservices.com.au/contact,LED,18.0,151316573,2024-06-07,Casey,145.36385044966212,-38.0977289731999,Clyde North,Dillwynia,3978,356537,5782079,MGA2020 Zone 55,32054,Bernardins Street Clyde North 3978,,Bernardins Street
"-38.0860641594, 145.3314515732","{""coordinates"": [145.3314515732, -38.0860641594], ""type"": ""Point""}",AusNet Services,https://www.outagetracker.com.au/#_ga=2.167494520.716920108.1659588314-1504062682.1651792021,https://www.ausnetservices.com.au/contact,HP Sodium,150.0,151338074,2024-06-07,Casey,145.33145157318683,-38.08606415941519,Cranbourne North,Kowan,3977,353672,5783322,MGA2020 Zone 55,32068,Dalziell Crescent Cranbourne North 3977,,Dalziell Crescent
"-38.1254679342, 145.3515704238","{""coordinates"": [145.3515704238, -38.1254679342], ""type"": ""Point""}",AusNet Services,https://www.outagetracker.com.au/#_ga=2.167494520.716920108.1659588314-1504062682.1651792021,https://www.ausnetservices.com.au/contact,LED,18.0,206043425,2024-06-07,Casey,145.35157042380945,-38.12546793416399,Clyde,Tooradin,3978,355514,5778981,MGA2020 Zone 55,32099,Galveston Road Clyde 3978,,Galveston Road
"-38.0455655961, 145.2792263291","{""coordinates"": [145.2792263291, -38.0455655961], ""type"": ""Point""}",AusNet Services,https://www.outagetracker.com.au/#_ga=2.167494520.716920108.1659588314-1504062682.1651792021,https://www.ausnetservices.com.au/contact,LED,18.0,211389329,2024-06-07,Casey,145.27922632913376,-38.04556559608568,Hampton Park,River Gum,3976,349009,5787733,MGA2020 Zone 55,32112,Pauline Court Hampton Park 3976,,Pauline Court
"-38.1267321747, 145.3324678383","{""coordinates"": [145.3324678383, -38.1267321747], ""type"": ""Point""}",AusNet Services,https://www.outagetracker.com.au/#_ga=2.167494520.716920108.1659588314-1504062682.1651792021,https://www.ausnetservices.com.au/contact,LED,14.0,221875326,2024-06-07,Casey,145.33246783829762,-38.12673217466825,Clyde,Tooradin,3978,353842,5778811,MGA2020 Zone 55,32118,Grattan Street Clyde 3978,,Grattan Street
"-38.1289240473, 145.2318424788","{""coordinates"": [145.2318424788, -38.1289240473], ""type"": ""Point""}",AusNet Services,https://www.outagetracker.com.au/#_ga=2.167494520.716920108.1659588314-1504062682.1651792021,https://www.ausnetservices.com.au/contact,LED,14.0,238652599,2024-06-07,Casey,145.2318424788477,-38.128924047281174,Cranbourne South,Cranbourne Gardens,3977,345027,5778405,MGA2020 Zone 55,32157,Venetia Way Cranbourne South 3977,,Venetia Way
"-38.1293394347, 145.2310081601","{""coordinates"": [145.2310081601, -38.1293394347], ""type"": ""Point""}",AusNet Services,https://www.outagetracker.com.au/#_ga=2.167494520.716920108.1659588314-1504062682.1651792021,https://www.ausnetservices.com.au/contact,LED,70.0,238652601,2024-06-07,Casey,145.23100816014815,-38.129339434690806,Cranbourne South,Cranbourne Gardens,3977,344954,5778357,MGA2020 Zone 55,32159,Firecrest Way Cranbourne South 3977,,Firecrest Way
